New_ID,iMab100nM_6.5_5,imseeker
V2_IMOTIF_5049,21.32,0.391
V2_IMOTIF_505,-0.29,0.0
V2_IMOTIF_5050,41.52,0.386
V2_IMOTIF_5051,38.07,0.333
V2_IMOTIF_5052,37.41,0.421
V2_IMOTIF_5053,24.49,0.407
V2_IMOTIF_5054,16.77,0.354
V2_IMOTIF_5055,32.96,0.391
V2_IMOTIF_5056,25.35,0.391
V2_IMOTIF_5057,16.48,0.513
V2_IMOTIF_5058,15.21,0.425
V2_IMOTIF_5059,17.43,0.448
V2_IMOTIF_506,-0.22,0.392
V2_IMOTIF_5060,13.0,0.416
V2_IMOTIF_5061,33.43,0.414
V2_IMOTIF_5062,26.79,0.474
V2_IMOTIF_5063,32.44,0.386
V2_IMOTIF_5064,31.8,0.392
V2_IMOTIF_5065,19.88,0.457
V2_IMOTIF_5066,5.89,0.0
V2_IMOTIF_5067,3.38,0.406
V2_IMOTIF_5068,28.27,0.405
V2_IMOTIF_5069,27.57,0.486
V2_IMOTIF_507,-0.19,0.0
V2_IMOTIF_5070,15.45,0.0
V2_IMOTIF_5071,21.63,0.0
V2_IMOTIF_5072,7.84,0.456
V2_IMOTIF_5073,4.52,0.449
V2_IMOTIF_5074,1.18,0.392
V2_IMOTIF_5075,1.56,0.411
V2_IMOTIF_5076,20.24,0.348
V2_IMOTIF_5077,14.56,0.391
V2_IMOTIF_5078,16.25,0.507
V2_IMOTIF_5079,16.76,0.49
V2_IMOTIF_508,0.36,0.241
V2_IMOTIF_5080,19.39,0.464
V2_IMOTIF_5081,17.8,0.449
V2_IMOTIF_5082,6.4,0.493
V2_IMOTIF_5083,20.18,0.453
V2_IMOTIF_5084,33.23,0.445
V2_IMOTIF_5085,26.3,0.438
V2_IMOTIF_5086,12.2,0.0
V2_IMOTIF_5087,22.48,0.492
V2_IMOTIF_5088,38.57,0.405
V2_IMOTIF_5089,32.52,0.42
V2_IMOTIF_509,3.6,0.0
V2_IMOTIF_5090,20.87,0.0
V2_IMOTIF_5091,14.11,0.459
V2_IMOTIF_5092,10.72,0.465
V2_IMOTIF_5093,43.43,0.498
V2_IMOTIF_5094,33.59,0.444
V2_IMOTIF_5095,41.14,0.249
V2_IMOTIF_5096,37.13,0.249
V2_IMOTIF_5097,44.93,0.311
V2_IMOTIF_5098,25.28,0.226
V2_IMOTIF_5099,16.5,0.0
V2_IMOTIF_51,-0.48,0.0
V2_IMOTIF_510,18.86,0.0
V2_IMOTIF_5100,18.23,0.0
V2_IMOTIF_5101,17.01,0.415
V2_IMOTIF_5102,16.36,0.406
V2_IMOTIF_5103,9.31,0.404
V2_IMOTIF_5104,11.93,0.0
V2_IMOTIF_5105,14.67,0.0
V2_IMOTIF_5106,25.63,0.0
V2_IMOTIF_5107,14.34,0.0
V2_IMOTIF_5108,-0.2,0.392
V2_IMOTIF_5109,-0.34,0.392
V2_IMOTIF_511,15.55,0.339
V2_IMOTIF_5110,14.52,0.476
V2_IMOTIF_5111,18.48,0.482
V2_IMOTIF_5112,14.51,0.47
V2_IMOTIF_5113,0.4,0.0
V2_IMOTIF_5114,-0.35,0.0
V2_IMOTIF_5115,26.0,0.524
V2_IMOTIF_5116,16.37,0.506
V2_IMOTIF_5117,32.33,0.368
V2_IMOTIF_5118,12.23,0.0
V2_IMOTIF_5119,23.59,0.5
V2_IMOTIF_512,0.65,0.345
V2_IMOTIF_5120,27.4,0.0
V2_IMOTIF_5121,17.92,0.437
V2_IMOTIF_5122,14.95,0.435
V2_IMOTIF_5123,17.04,0.439
V2_IMOTIF_5124,21.75,0.433
V2_IMOTIF_5125,16.01,0.399
V2_IMOTIF_5126,19.39,0.0
V2_IMOTIF_5127,12.47,0.516
V2_IMOTIF_5128,19.52,0.522
V2_IMOTIF_5129,2.43,0.506
V2_IMOTIF_513,0.42,0.0
V2_IMOTIF_5130,35.29,0.518
V2_IMOTIF_5131,28.78,0.507
V2_IMOTIF_5132,21.35,0.374
V2_IMOTIF_5133,26.52,0.407
V2_IMOTIF_5134,10.87,0.487
V2_IMOTIF_5135,30.05,0.19
V2_IMOTIF_5136,31.17,0.373
V2_IMOTIF_5137,25.54,0.398
V2_IMOTIF_5138,24.61,0.421
V2_IMOTIF_5139,17.95,0.445
V2_IMOTIF_514,1.22,0.0
V2_IMOTIF_5140,16.29,0.434
V2_IMOTIF_5141,20.3,0.441
V2_IMOTIF_5142,29.93,0.502
V2_IMOTIF_5143,20.83,0.443
V2_IMOTIF_5144,13.87,0.437
V2_IMOTIF_5145,16.54,0.492
V2_IMOTIF_5146,19.62,0.491
V2_IMOTIF_5147,12.03,0.493
V2_IMOTIF_5148,21.32,0.438
V2_IMOTIF_5149,18.6,0.443
V2_IMOTIF_515,7.92,0.0
V2_IMOTIF_5150,17.63,0.495
V2_IMOTIF_5151,18.58,0.423
V2_IMOTIF_5152,19.79,0.446
V2_IMOTIF_5153,19.61,0.496
V2_IMOTIF_5154,14.75,0.494
V2_IMOTIF_5155,18.36,0.496
V2_IMOTIF_5156,17.25,0.424
V2_IMOTIF_5157,21.62,0.494
V2_IMOTIF_5158,18.51,0.426
V2_IMOTIF_5159,20.61,0.533
V2_IMOTIF_516,-0.38,0.353
V2_IMOTIF_5160,19.43,0.542
V2_IMOTIF_5161,13.41,0.538
V2_IMOTIF_5162,30.11,0.324
V2_IMOTIF_5163,40.69,0.367
V2_IMOTIF_5164,20.22,0.417
V2_IMOTIF_5165,34.8,0.395
V2_IMOTIF_5166,29.16,0.357
V2_IMOTIF_5167,34.68,0.37
V2_IMOTIF_5168,16.5,0.355
V2_IMOTIF_5169,22.67,0.316
V2_IMOTIF_517,-0.35,0.314
V2_IMOTIF_5170,17.38,0.0
V2_IMOTIF_5171,17.1,0.431
V2_IMOTIF_5172,16.22,0.374
V2_IMOTIF_5173,24.18,0.0
V2_IMOTIF_5174,30.73,0.0
V2_IMOTIF_5175,27.27,0.0
V2_IMOTIF_5176,23.69,0.549
V2_IMOTIF_5177,1.06,0.46
V2_IMOTIF_5178,14.97,0.354
V2_IMOTIF_5179,14.16,0.0
V2_IMOTIF_518,7.11,0.0
V2_IMOTIF_5180,17.03,0.0
V2_IMOTIF_5181,16.86,0.439
V2_IMOTIF_5182,30.0,0.48
V2_IMOTIF_5183,32.99,0.357
V2_IMOTIF_5184,26.45,0.358
V2_IMOTIF_5185,38.2,0.328
V2_IMOTIF_5186,35.53,0.373
V2_IMOTIF_5187,34.28,0.454
V2_IMOTIF_5188,31.93,0.402
V2_IMOTIF_5189,18.61,0.419
V2_IMOTIF_519,-0.4,0.337
V2_IMOTIF_5190,15.97,0.554
V2_IMOTIF_5191,20.25,0.514
V2_IMOTIF_5192,20.64,0.456
V2_IMOTIF_5193,19.75,0.203
V2_IMOTIF_5194,19.36,0.0
V2_IMOTIF_5195,46.48,0.381
V2_IMOTIF_5196,35.49,0.356
V2_IMOTIF_5197,33.85,0.26
V2_IMOTIF_5198,29.37,0.401
V2_IMOTIF_5199,34.62,0.329
V2_IMOTIF_52,-0.44,0.0
V2_IMOTIF_520,16.82,0.36
V2_IMOTIF_5200,22.46,0.37
V2_IMOTIF_5201,30.72,0.358
V2_IMOTIF_5202,25.43,0.316
V2_IMOTIF_5203,34.8,0.344
V2_IMOTIF_5204,28.4,0.358
V2_IMOTIF_5205,9.02,0.0
V2_IMOTIF_5206,20.39,0.39
V2_IMOTIF_5207,41.01,0.351
V2_IMOTIF_5208,36.47,0.355
V2_IMOTIF_5209,26.65,0.375
V2_IMOTIF_521,4.23,0.0
V2_IMOTIF_5210,26.17,0.413
V2_IMOTIF_5211,25.27,0.413
V2_IMOTIF_5212,25.71,0.474
V2_IMOTIF_5213,23.13,0.556
V2_IMOTIF_5214,22.28,0.477
V2_IMOTIF_5215,20.13,0.452
V2_IMOTIF_5216,1.06,0.0
V2_IMOTIF_5217,38.73,0.387
V2_IMOTIF_5218,27.35,0.46
V2_IMOTIF_5219,1.02,0.0
V2_IMOTIF_522,-0.43,0.28
V2_IMOTIF_5220,36.02,0.322
V2_IMOTIF_5221,28.32,0.323
V2_IMOTIF_5222,26.16,0.414
V2_IMOTIF_5223,22.29,0.439
V2_IMOTIF_5224,27.48,0.426
V2_IMOTIF_5225,14.27,0.483
V2_IMOTIF_5226,26.11,0.545
V2_IMOTIF_5227,21.3,0.545
V2_IMOTIF_5228,24.47,0.0
V2_IMOTIF_5229,21.12,0.325
V2_IMOTIF_523,-0.46,0.0
V2_IMOTIF_5230,13.12,0.0
V2_IMOTIF_5231,6.36,0.0
V2_IMOTIF_5232,23.57,0.417
V2_IMOTIF_5233,29.68,0.524
V2_IMOTIF_5234,22.76,0.488
V2_IMOTIF_5235,16.9,0.491
V2_IMOTIF_5236,25.76,0.376
V2_IMOTIF_5237,26.19,0.457
V2_IMOTIF_5238,28.6,0.517
V2_IMOTIF_5239,25.83,0.522
V2_IMOTIF_524,-0.28,0.403
V2_IMOTIF_5240,25.07,0.523
V2_IMOTIF_5241,31.32,0.0
V2_IMOTIF_5242,24.81,0.454
V2_IMOTIF_5243,23.55,0.497
V2_IMOTIF_5244,18.57,0.471
V2_IMOTIF_5245,16.92,0.471
V2_IMOTIF_5246,26.36,0.536
V2_IMOTIF_5247,25.25,0.363
V2_IMOTIF_5248,38.93,0.339
V2_IMOTIF_5249,25.87,0.276
V2_IMOTIF_525,22.97,0.0
V2_IMOTIF_5250,39.59,0.329
V2_IMOTIF_5251,24.76,0.0
V2_IMOTIF_5252,20.02,0.0
V2_IMOTIF_5253,9.55,0.0
V2_IMOTIF_5254,21.53,0.415
V2_IMOTIF_5255,21.13,0.45
V2_IMOTIF_5256,15.79,0.496
V2_IMOTIF_5257,4.81,0.496
V2_IMOTIF_5258,15.89,0.0
V2_IMOTIF_5259,19.12,0.493
V2_IMOTIF_526,12.77,0.281
V2_IMOTIF_5260,17.75,0.504
V2_IMOTIF_5261,16.65,0.504
V2_IMOTIF_5262,34.04,0.417
V2_IMOTIF_5263,18.59,0.408
V2_IMOTIF_5264,25.04,0.447
V2_IMOTIF_5265,14.5,0.448
V2_IMOTIF_5266,17.16,0.448
V2_IMOTIF_5267,12.62,0.451
V2_IMOTIF_5268,4.76,0.0
V2_IMOTIF_5269,21.5,0.411
V2_IMOTIF_527,-0.32,0.0
V2_IMOTIF_5270,19.7,0.414
V2_IMOTIF_5271,22.48,0.0
V2_IMOTIF_5272,26.69,0.595
V2_IMOTIF_5273,19.14,0.587
V2_IMOTIF_5274,18.43,0.424
V2_IMOTIF_5275,21.84,0.444
V2_IMOTIF_5276,22.76,0.4
V2_IMOTIF_5277,19.23,0.0
V2_IMOTIF_5278,15.24,0.0
V2_IMOTIF_5279,21.27,0.0
V2_IMOTIF_528,-0.42,0.0
V2_IMOTIF_5280,13.88,0.0
V2_IMOTIF_5281,19.39,0.0
V2_IMOTIF_5282,20.7,0.0
V2_IMOTIF_5283,19.78,0.0
V2_IMOTIF_5284,3.84,0.402
V2_IMOTIF_5285,13.09,0.446
V2_IMOTIF_5286,17.86,0.446
V2_IMOTIF_5287,17.46,0.443
V2_IMOTIF_5288,12.14,0.443
V2_IMOTIF_5289,10.0,0.444
V2_IMOTIF_529,16.37,0.0
V2_IMOTIF_5290,15.15,0.451
V2_IMOTIF_5291,15.98,0.451
V2_IMOTIF_5292,9.13,0.449
V2_IMOTIF_5293,20.54,0.448
V2_IMOTIF_5294,11.03,0.465
V2_IMOTIF_5295,8.65,0.444
V2_IMOTIF_5296,9.05,0.465
V2_IMOTIF_5297,16.81,0.447
V2_IMOTIF_5298,10.63,0.44
V2_IMOTIF_5299,9.67,0.449
V2_IMOTIF_53,-0.43,0.0
V2_IMOTIF_530,11.13,0.417
V2_IMOTIF_5300,16.05,0.446
V2_IMOTIF_5301,9.26,0.447
V2_IMOTIF_5302,7.86,0.445
V2_IMOTIF_5303,17.02,0.44
V2_IMOTIF_5304,15.88,0.485
V2_IMOTIF_5305,10.5,0.485
V2_IMOTIF_5306,15.1,0.502
V2_IMOTIF_5307,33.44,0.484
V2_IMOTIF_5308,29.0,0.473
V2_IMOTIF_5309,23.46,0.406
V2_IMOTIF_531,31.01,0.176
V2_IMOTIF_5310,16.0,0.419
V2_IMOTIF_5311,6.46,0.443
V2_IMOTIF_5312,36.49,0.457
V2_IMOTIF_5313,37.28,0.414
V2_IMOTIF_5314,30.69,0.496
V2_IMOTIF_5315,28.41,0.495
V2_IMOTIF_5316,21.21,0.437
V2_IMOTIF_5317,22.55,0.431
V2_IMOTIF_5318,18.48,0.431
V2_IMOTIF_5319,14.79,0.439
V2_IMOTIF_532,16.24,0.23
V2_IMOTIF_5320,-0.27,0.389
V2_IMOTIF_5321,34.73,0.427
V2_IMOTIF_5322,22.57,0.478
V2_IMOTIF_5323,20.18,0.477
V2_IMOTIF_5324,25.24,0.477
V2_IMOTIF_5325,19.16,0.549
V2_IMOTIF_5326,26.27,0.465
V2_IMOTIF_5327,17.49,0.403
V2_IMOTIF_5328,12.43,0.0
V2_IMOTIF_5329,17.35,0.0
V2_IMOTIF_533,22.85,0.2
V2_IMOTIF_533,22.85,0.2
V2_IMOTIF_5330,15.64,0.354
V2_IMOTIF_5331,14.58,0.354
V2_IMOTIF_5332,38.3,0.337
V2_IMOTIF_5333,30.7,0.349
V2_IMOTIF_5334,27.71,0.354
V2_IMOTIF_5335,35.07,0.33
V2_IMOTIF_5336,27.12,0.0
V2_IMOTIF_5337,41.84,0.394
V2_IMOTIF_5338,38.37,0.383
V2_IMOTIF_5339,37.5,0.348
V2_IMOTIF_534,27.845,0.2
V2_IMOTIF_534,27.845,0.2
V2_IMOTIF_5340,43.35,0.348
V2_IMOTIF_5341,22.2,0.405
V2_IMOTIF_5342,16.44,0.485
V2_IMOTIF_5343,17.98,0.472
V2_IMOTIF_5344,25.7,0.428
V2_IMOTIF_5345,27.7,0.43
V2_IMOTIF_5346,19.21,0.368
V2_IMOTIF_5347,29.11,0.457
V2_IMOTIF_5348,45.81,0.318
V2_IMOTIF_5349,41.72,0.222
V2_IMOTIF_535,21.425,0.2
V2_IMOTIF_5350,46.47,0.222
V2_IMOTIF_5351,39.43,0.282
V2_IMOTIF_5352,28.52,0.385
V2_IMOTIF_5353,26.94,0.333
V2_IMOTIF_5354,30.04,0.391
V2_IMOTIF_5355,23.74,0.324
V2_IMOTIF_5356,22.31,0.417
V2_IMOTIF_5357,22.94,0.351
V2_IMOTIF_5358,12.42,0.0
V2_IMOTIF_5359,19.27,0.0
V2_IMOTIF_536,22.825,0.2
V2_IMOTIF_5360,38.11,0.0
V2_IMOTIF_5361,23.79,0.389
V2_IMOTIF_5362,36.5,0.327
V2_IMOTIF_5363,34.75,0.333
V2_IMOTIF_5364,37.17,0.0
V2_IMOTIF_5365,35.4,0.299
V2_IMOTIF_5366,30.18,0.304
V2_IMOTIF_5367,26.6,0.404
V2_IMOTIF_5368,21.21,0.408
V2_IMOTIF_5369,36.26,0.0
V2_IMOTIF_537,22.335,0.2
V2_IMOTIF_5370,35.42,0.0
V2_IMOTIF_5371,15.62,0.487
V2_IMOTIF_5372,23.8,0.483
V2_IMOTIF_5373,29.45,0.288
V2_IMOTIF_5374,21.27,0.365
V2_IMOTIF_5375,22.62,0.0
V2_IMOTIF_5376,50.18,0.3
V2_IMOTIF_5377,40.7,0.345
V2_IMOTIF_5378,9.8,0.0
V2_IMOTIF_5379,42.17,0.392
V2_IMOTIF_538,20.12,0.2
V2_IMOTIF_538,20.12,0.2
V2_IMOTIF_538,19.81,0.2
V2_IMOTIF_538,19.81,0.2
V2_IMOTIF_5380,33.33,0.292
V2_IMOTIF_5381,29.14,0.349
V2_IMOTIF_5382,42.3,0.32
V2_IMOTIF_5383,50.66,0.28
V2_IMOTIF_5384,44.41,0.287
V2_IMOTIF_5385,31.48,0.356
V2_IMOTIF_5386,42.78,0.334
V2_IMOTIF_5387,38.88,0.272
V2_IMOTIF_5388,24.88,0.28
V2_IMOTIF_5389,24.95,0.119
V2_IMOTIF_539,-0.4,0.0
V2_IMOTIF_5390,32.9,0.398
V2_IMOTIF_5391,27.58,0.389
V2_IMOTIF_5392,27.46,0.415
V2_IMOTIF_5393,31.23,0.371
V2_IMOTIF_5394,31.88,0.363
V2_IMOTIF_5395,19.25,0.249
V2_IMOTIF_5396,26.79,0.299
V2_IMOTIF_5397,47.29,0.351
V2_IMOTIF_5398,47.57,0.223
V2_IMOTIF_5399,29.92,0.271
V2_IMOTIF_54,-0.39,0.0
V2_IMOTIF_540,-0.45,0.0
V2_IMOTIF_5400,41.95,0.237
V2_IMOTIF_5401,22.71,0.313
V2_IMOTIF_5402,46.77,0.314
V2_IMOTIF_5403,48.27,0.306
V2_IMOTIF_5404,45.61,0.281
V2_IMOTIF_5405,40.51,0.31
V2_IMOTIF_5406,19.86,0.373
V2_IMOTIF_5407,17.09,0.0
V2_IMOTIF_5408,35.73,0.411
V2_IMOTIF_5409,21.78,0.391
V2_IMOTIF_541,-0.41,0.475
V2_IMOTIF_5410,36.64,0.287
V2_IMOTIF_5411,34.93,0.293
V2_IMOTIF_5412,38.12,0.328
V2_IMOTIF_5413,45.12,0.278
V2_IMOTIF_5414,38.09,0.334
V2_IMOTIF_5415,40.61,0.278
V2_IMOTIF_5416,37.4,0.345
V2_IMOTIF_5417,43.05,0.373
V2_IMOTIF_5418,33.6,0.374
V2_IMOTIF_5419,40.71,0.365
V2_IMOTIF_542,4.21,0.0
V2_IMOTIF_5420,38.63,0.375
V2_IMOTIF_5421,29.59,0.374
V2_IMOTIF_5422,33.48,0.366
V2_IMOTIF_5423,27.73,0.436
V2_IMOTIF_5424,22.35,0.371
V2_IMOTIF_5425,18.84,0.0
V2_IMOTIF_5426,13.85,0.0
V2_IMOTIF_5427,40.84,0.334
V2_IMOTIF_5428,38.6,0.321
V2_IMOTIF_5429,35.2,0.367
V2_IMOTIF_543,19.69,0.0
V2_IMOTIF_5430,14.99,0.0
V2_IMOTIF_5431,17.51,0.0
V2_IMOTIF_5432,38.6,0.335
V2_IMOTIF_5433,32.59,0.48
V2_IMOTIF_5434,29.25,0.311
V2_IMOTIF_5435,14.15,0.0
V2_IMOTIF_5436,19.46,0.0
V2_IMOTIF_5437,24.48,0.0
V2_IMOTIF_5438,25.72,0.0
V2_IMOTIF_5439,30.39,0.404
V2_IMOTIF_544,10.65,0.346
V2_IMOTIF_5440,44.39,0.357
V2_IMOTIF_5441,31.72,0.0
V2_IMOTIF_5442,26.94,0.0
V2_IMOTIF_5443,32.67,0.0
V2_IMOTIF_5444,34.83,0.0
V2_IMOTIF_5445,23.51,0.443
V2_IMOTIF_5446,23.57,0.443
V2_IMOTIF_5447,24.3,0.0
V2_IMOTIF_5448,21.07,0.317
V2_IMOTIF_5449,19.98,0.0
V2_IMOTIF_545,17.28,0.221
V2_IMOTIF_5450,13.97,0.0
V2_IMOTIF_5451,34.55,0.374
V2_IMOTIF_5452,27.12,0.45
V2_IMOTIF_5453,33.04,0.0
V2_IMOTIF_5454,39.99,0.0
V2_IMOTIF_5455,27.04,0.43
V2_IMOTIF_5456,33.04,0.365
V2_IMOTIF_5457,33.85,0.0
V2_IMOTIF_5458,31.73,0.0
V2_IMOTIF_5459,22.31,0.0
V2_IMOTIF_546,24.67,0.198
V2_IMOTIF_5460,38.79,0.513
V2_IMOTIF_5461,34.17,0.0
V2_IMOTIF_5462,26.49,0.0
V2_IMOTIF_5463,18.54,0.354
V2_IMOTIF_5464,23.93,0.39
V2_IMOTIF_5465,16.49,0.0
V2_IMOTIF_5466,33.08,0.0
V2_IMOTIF_5467,21.91,0.43
V2_IMOTIF_5468,17.76,0.425
V2_IMOTIF_5469,13.52,0.426
V2_IMOTIF_547,-0.4,0.0
V2_IMOTIF_5470,19.43,0.426
V2_IMOTIF_5471,28.01,0.0
V2_IMOTIF_5472,33.96,0.308
V2_IMOTIF_5473,43.37,0.303
V2_IMOTIF_5474,44.91,0.316
V2_IMOTIF_5475,-0.41,0.0
V2_IMOTIF_5476,-0.25,0.0
V2_IMOTIF_5477,11.74,0.0
V2_IMOTIF_5478,22.2,0.0
V2_IMOTIF_5479,25.57,0.0
V2_IMOTIF_548,2.56,0.0
V2_IMOTIF_5480,17.52,0.0
V2_IMOTIF_5481,16.87,0.412
V2_IMOTIF_5482,21.51,0.534
V2_IMOTIF_5483,24.95,0.377
V2_IMOTIF_5484,29.83,0.38
V2_IMOTIF_5485,26.43,0.46
V2_IMOTIF_5486,16.1,0.457
V2_IMOTIF_5487,21.22,0.405
V2_IMOTIF_5488,23.52,0.455
V2_IMOTIF_5489,36.07,0.439
V2_IMOTIF_549,15.5,0.206
V2_IMOTIF_5490,29.65,0.441
V2_IMOTIF_5491,15.23,0.441
V2_IMOTIF_5492,25.33,0.488
V2_IMOTIF_5493,17.69,0.452
V2_IMOTIF_5494,18.27,0.485
V2_IMOTIF_5495,26.46,0.425
V2_IMOTIF_5496,21.7,0.448
V2_IMOTIF_5497,39.28,0.355
V2_IMOTIF_5498,38.67,0.392
V2_IMOTIF_5499,23.98,0.371
V2_IMOTIF_55,-0.51,0.0
V2_IMOTIF_550,-0.38,0.0
V2_IMOTIF_5500,23.69,0.37
V2_IMOTIF_5501,23.86,0.453
V2_IMOTIF_5502,26.28,0.506
V2_IMOTIF_5503,24.55,0.437
V2_IMOTIF_5504,28.0,0.423
V2_IMOTIF_5505,26.66,0.404
V2_IMOTIF_5506,27.87,0.331
V2_IMOTIF_5507,29.57,0.331
V2_IMOTIF_5508,23.12,0.36
V2_IMOTIF_5509,39.84,0.331
V2_IMOTIF_551,-0.09,0.0
V2_IMOTIF_5510,25.03,0.368
V2_IMOTIF_5511,26.05,0.331
V2_IMOTIF_5512,28.76,0.367
V2_IMOTIF_5513,19.04,0.0
V2_IMOTIF_5514,35.46,0.347
V2_IMOTIF_5515,41.1,0.336
V2_IMOTIF_5516,21.91,0.351
V2_IMOTIF_5517,39.33,0.28
V2_IMOTIF_5518,38.83,0.294
V2_IMOTIF_5519,40.28,0.273
V2_IMOTIF_552,18.41,0.193
V2_IMOTIF_5520,34.15,0.279
V2_IMOTIF_5521,41.43,0.279
V2_IMOTIF_5522,39.15,0.276
V2_IMOTIF_5523,35.11,0.286
V2_IMOTIF_5524,38.31,0.236
V2_IMOTIF_5525,46.28,0.337
V2_IMOTIF_5526,58.36,0.32
V2_IMOTIF_5527,44.1,0.327
V2_IMOTIF_5528,47.89,0.322
V2_IMOTIF_5529,42.14,0.351
V2_IMOTIF_553,17.92,0.0
V2_IMOTIF_5530,28.86,0.34
V2_IMOTIF_5531,34.01,0.35
V2_IMOTIF_5532,27.96,0.355
V2_IMOTIF_5533,41.5,0.32
V2_IMOTIF_5534,47.32,0.327
V2_IMOTIF_5535,44.65,0.342
V2_IMOTIF_5536,39.42,0.34
V2_IMOTIF_5537,37.51,0.351
V2_IMOTIF_5538,48.02,0.34
V2_IMOTIF_5539,33.2,0.23
V2_IMOTIF_554,26.81,0.209
V2_IMOTIF_5540,27.99,0.341
V2_IMOTIF_5541,20.5,0.29
V2_IMOTIF_5542,20.18,0.45
V2_IMOTIF_5543,32.75,0.283
V2_IMOTIF_5544,22.23,0.0
V2_IMOTIF_5545,25.05,0.283
V2_IMOTIF_5546,24.46,0.283
V2_IMOTIF_5547,33.81,0.408
V2_IMOTIF_5548,28.11,0.406
V2_IMOTIF_5549,15.74,0.326
V2_IMOTIF_555,21.65,0.145
V2_IMOTIF_5550,35.07,0.314
V2_IMOTIF_5551,39.97,0.377
V2_IMOTIF_5552,40.58,0.432
V2_IMOTIF_5553,28.77,0.405
V2_IMOTIF_5554,33.41,0.308
V2_IMOTIF_5555,21.27,0.378
V2_IMOTIF_5556,22.34,0.376
V2_IMOTIF_5557,33.27,0.314
V2_IMOTIF_5558,38.81,0.32
V2_IMOTIF_5559,32.2,0.252
V2_IMOTIF_556,-0.26,0.256
V2_IMOTIF_5560,33.21,0.327
V2_IMOTIF_5561,14.43,0.413
V2_IMOTIF_5562,19.58,0.0
V2_IMOTIF_5563,10.47,0.479
V2_IMOTIF_5564,27.63,0.365
V2_IMOTIF_5565,2.11,0.439
V2_IMOTIF_5566,0.89,0.439
V2_IMOTIF_5567,15.62,0.446
V2_IMOTIF_5568,4.4,0.445
V2_IMOTIF_5569,2.83,0.398
V2_IMOTIF_557,23.87,0.277
V2_IMOTIF_5570,1.5,0.398
V2_IMOTIF_5571,31.37,0.364
V2_IMOTIF_5572,35.19,0.324
V2_IMOTIF_5573,12.17,0.434
V2_IMOTIF_5574,15.23,0.457
V2_IMOTIF_5575,25.75,0.391
V2_IMOTIF_5576,31.8,0.343
V2_IMOTIF_5577,12.09,0.0
V2_IMOTIF_5578,26.38,0.331
V2_IMOTIF_5579,28.21,0.353
V2_IMOTIF_558,-0.41,0.384
V2_IMOTIF_5580,23.08,0.36
V2_IMOTIF_5581,24.61,0.35
V2_IMOTIF_5582,26.07,0.435
V2_IMOTIF_5583,26.92,0.45
V2_IMOTIF_5584,22.67,0.498
V2_IMOTIF_5585,26.4,0.501
V2_IMOTIF_5586,37.74,0.364
V2_IMOTIF_5587,33.05,0.323
V2_IMOTIF_5588,26.67,0.331
V2_IMOTIF_5589,33.39,0.331
V2_IMOTIF_559,0.31,0.285
V2_IMOTIF_5590,36.25,0.245
V2_IMOTIF_5591,26.03,0.287
V2_IMOTIF_5592,20.54,0.0
V2_IMOTIF_5593,21.93,0.358
V2_IMOTIF_5594,49.37,0.438
V2_IMOTIF_5595,39.23,0.298
V2_IMOTIF_5596,40.54,0.297
V2_IMOTIF_5597,17.45,0.0
V2_IMOTIF_5598,26.26,0.4
V2_IMOTIF_5599,23.73,0.338
V2_IMOTIF_56,-0.42,0.0
V2_IMOTIF_560,0.98,0.218
V2_IMOTIF_5600,23.57,0.341
V2_IMOTIF_5601,30.71,0.371
V2_IMOTIF_5602,20.7,0.31
V2_IMOTIF_5603,18.19,0.456
V2_IMOTIF_5604,20.67,0.46
V2_IMOTIF_5605,21.6,0.412
V2_IMOTIF_5606,21.37,0.392
V2_IMOTIF_5607,31.57,0.388
V2_IMOTIF_5608,18.91,0.0
V2_IMOTIF_5609,15.18,0.374
V2_IMOTIF_561,14.06,0.302
V2_IMOTIF_5610,28.96,0.547
V2_IMOTIF_5611,32.74,0.516
V2_IMOTIF_5612,14.12,0.0
V2_IMOTIF_5613,17.53,0.0
V2_IMOTIF_5614,26.32,0.487
V2_IMOTIF_5615,29.52,0.356
V2_IMOTIF_5616,15.17,0.446
V2_IMOTIF_5617,10.66,0.441
V2_IMOTIF_5618,42.2,0.341
V2_IMOTIF_5619,40.7,0.418
V2_IMOTIF_562,-0.34,0.0
V2_IMOTIF_5620,44.45,0.367
V2_IMOTIF_5621,16.01,0.494
V2_IMOTIF_5622,12.5,0.494
V2_IMOTIF_5623,15.23,0.409
V2_IMOTIF_5624,8.48,0.0
V2_IMOTIF_5625,25.25,0.354
V2_IMOTIF_5626,31.14,0.0
V2_IMOTIF_5627,39.4,0.276
V2_IMOTIF_5628,20.7,0.454
V2_IMOTIF_5629,21.92,0.481
V2_IMOTIF_563,18.67,0.196
V2_IMOTIF_5630,42.66,0.407
V2_IMOTIF_5631,35.96,0.438
V2_IMOTIF_5632,30.56,0.429
V2_IMOTIF_5633,44.95,0.36
V2_IMOTIF_5634,38.49,0.418
V2_IMOTIF_5635,45.94,0.369
V2_IMOTIF_5636,21.18,0.373
V2_IMOTIF_5637,31.53,0.394
V2_IMOTIF_5638,36.47,0.376
V2_IMOTIF_5639,42.45,0.364
V2_IMOTIF_564,12.03,0.318
V2_IMOTIF_5640,20.76,0.0
V2_IMOTIF_5641,23.97,0.0
V2_IMOTIF_5642,47.23,0.363
V2_IMOTIF_5643,19.17,0.405
V2_IMOTIF_5644,14.67,0.363
